PMLPS,5,1427289432.508,450.364,38.985,2.35,0.91
PMLPS,5,1427289432.784,450.387,38.375,0.98,0.84
PMLPS,5,1427289433.064,450.387,38.375,0.97,0.89
PMLPS,5,1427289433.335,450.387,38.375,0.97,0.78
PMLPS,5,1427289433.598,450.387,38.375,0.97,0.83
PMLPS,5,1427289433.862,450.387,38.375,0.97,0.67
PMLPS,5,1427289434.133,450.387,38.375,0.97,0.87
PMLPS,5,1427289434.402,450.387,38.375,0.97,0.67
PMLPS,5,1427289434.674,450.364,38.985,2.35,0.98
PMLPS,5,1427289434.939,450.387,38.375,0.97,0.81
PMLPS,5,1427289435.202,450.364,38.985,2.35,0.99
PMLPS,5,1427289435.460,450.364,38.985,2.35,0.92
PMLPS,5,1427289435.736,450.387,38.375,0.97,0.81
PMLPS,5,1427289435.999,450.364,38.985,2.35,0.94
PMLPS,5,1427289436.270,450.387,38.375,0.98,0.50
PMLPS,5,1427289436.529,450.387,38.375,0.97,0.77
PMLPS,5,1427289436.792,450.387,38.375,0.97,0.76
PMLPS,5,1427289437.053,450.364,38.985,2.35,0.92
PMLPS,5,1427289437.317,450.387,38.375,0.98,0.60
PMLPS,5,1427289437.580,450.364,38.985,0.97,0.00
PMLPS,5,1427289437.855,450.387,38.375,0.94,0.00
PMLPS,5,1427289438.119,450.364,38.985,-1.49,0.00
PMLPS,5,1427289438.385,449.662,38.991,0.90,1.00
PMLPS,5,1427289438.647,449.662,38.991,-1.50,0.02
PMLPS,5,1427289438.914,448.936,39.606,-1.50,0.00
PMLPS,5,1427289439.178,444.652,41.469,-1.53,0.00
PMLPS,5,1427289439.442,436.139,43.971,-1.50,0.99
PMLPS,5,1427289439.699,422.983,40.416,-1.51,0.00
PMLPS,5,1427289439.968,407.206,33.857,-1.48,0.00
PMLPS,5,1427289440.233,388.664,28.561,-1.49,0.00
PMLPS,5,1427289440.498,384.124,21.344,-1.46,0.37
PMLPS,5,1427289440.764,394.836,13.987,-1.37,0.01
PMLPS,5,1427289441.034,403.423,7.855,-1.32,0.00
PMLPS,5,1427289441.292,407.768,3.579,-1.35,0.56
PMLPS,5,1427289441.558,407.869,1.163,-1.37,0.76
PMLPS,5,1427289441.832,406.530,-0.029,-1.35,0.01
PMLPS,5,1427289442.097,423.924,-0.229,-2.75,0.00
PMLPS,5,1427289442.369,465.848,-204.228,2.27,0.26
PMLPS,5,1427289442.636,470.509,7.742,-0.14,0.00
PMLPS,5,1427289442.908,486.411,16.102,-1.39,0.07
PMLPS,5,1427289443.176,497.076,14.166,-1.41,0.00
PMLPS,5,1427289443.441,507.380,2.468,-1.40,0.00
PMLPS,5,1427289443.723,516.166,-6.165,-1.40,0.00
PMLPS,5,1427289443.989,521.349,-12.929,-1.39,0.00
PMLPS,5,1427289444.251,522.337,-21.460,-0.17,0.00
PMLPS,5,1427289444.509,520.610,-33.586,-1.36,0.00
PMLPS,5,1427289444.781,518.768,-42.047,-0.16,0.00
PMLPS,5,1427289445.043,513.338,-48.622,-0.17,0.00
PMLPS,5,1427289445.301,490.903,-51.282,2.40,0.00
PMLPS,5,1427289445.564,453.785,-50.682,-1.40,0.00
PMLPS,5,1427289445.835,432.169,-49.732,-0.19,1.00
PMLPS,5,1427289446.100,439.148,-50.445,1.01,0.00
PMLPS,5,1427289446.364,465.848,-204.228,2.27,0.02
PMLPS,5,1427289446.630,465.848,-204.228,2.26,0.09
PMLPS,5,1427289446.904,465.848,-204.228,2.26,0.05
PMLPS,5,1427289447.169,465.848,-204.228,2.27,0.09
PMLPS,5,1427289447.433,713.646,7.006,-1.30,0.00
PMLPS,5,1427289447.695,711.427,7.652,-0.13,1.00
PMLPS,5,1427289447.962,692.972,12.814,1.07,0.29
PMLPS,5,1427289448.225,673.050,20.461,1.04,0.27
PMLPS,5,1427289448.489,650.893,32.453,-2.71,0.68
PMLPS,5,1427289448.766,614.050,53.210,-1.42,0.20
PMLPS,5,1427289449.040,540.511,79.011,-1.37,0.02
PMLPS,5,1427289449.314,455.309,113.230,-2.06,0.64
PMLPS,5,1427289449.583,353.304,137.221,-2.04,0.00
PMLPS,5,1427289449.860,212.815,85.734,-1.56,0.01
PMLPS,5,1427289450.132,465.848,-204.228,2.26,0.04
PMLPS,5,1427289450.408,465.848,-204.228,2.26,0.14
PMLPS,5,1427289450.674,206.343,-139.344,0.52,0.54
PMLPS,5,1427289450.951,465.848,-204.228,2.26,0.05
PMLPS,5,1427289451.225,368.655,-201.265,1.55,0.00
