PMLPS,5,1427289353.036,699.496,-213.150,2.34,0.00
PMLPS,5,1427289353.146,699.496,-213.150,2.34,0.00
PMLPS,5,1427289353.261,699.496,-213.150,2.34,0.00
PMLPS,5,1427289353.373,699.496,-213.150,2.33,0.00
PMLPS,5,1427289353.489,699.496,-213.150,2.33,0.00
PMLPS,5,1427289353.601,699.496,-213.150,2.33,0.00
PMLPS,5,1427289353.717,699.496,-213.150,2.33,0.00
PMLPS,5,1427289353.827,699.496,-213.150,2.33,0.00
PMLPS,5,1427289353.945,699.496,-213.150,2.33,0.00
PMLPS,5,1427289354.064,699.496,-213.150,2.33,0.00
PMLPS,5,1427289354.177,699.496,-213.150,2.33,0.00
PMLPS,5,1427289354.294,532.509,-51.350,-0.44,0.00
PMLPS,5,1427289354.403,532.315,-45.286,-0.41,0.00
PMLPS,5,1427289354.512,532.121,-39.217,0.69,0.00
PMLPS,5,1427289354.623,532.752,-36.798,0.69,0.00
PMLPS,5,1427289354.739,534.841,-35.614,0.69,0.00
PMLPS,5,1427289354.856,536.990,-36.253,-1.71,0.00
PMLPS,5,1427289354.969,539.157,-37.500,-1.73,0.00
PMLPS,5,1427289355.086,542.093,-40.581,-1.78,0.00
PMLPS,5,1427289355.204,545.028,-43.663,0.68,0.00
PMLPS,5,1427289355.324,547.253,-46.733,0.67,0.00
PMLPS,5,1427289355.438,548.020,-48.566,-1.77,0.00
PMLPS,5,1427289355.545,547.366,-50.376,-1.79,0.00
PMLPS,5,1427289355.653,545.964,-50.960,-1.79,0.00
PMLPS,5,1427289355.761,548.824,-51.613,-2.50,0.76
PMLPS,5,1427289355.869,545.273,-51.555,-2.51,0.76
PMLPS,5,1427289355.975,541.705,-50.892,-1.12,0.69
PMLPS,5,1427289356.085,541.648,-49.071,-2.54,0.54
PMLPS,5,1427289356.193,545.104,-46.092,-1.12,0.02
PMLPS,5,1427289356.299,549.985,-43.131,-1.08,0.01
PMLPS,5,1427289356.408,556.278,-39.579,-1.05,0.82
PMLPS,5,1427289356.517,564.705,-35.443,-1.04,0.93
PMLPS,5,1427289356.625,572.541,-34.947,1.40,0.78
PMLPS,5,1427289356.733,581.872,-36.303,1.39,1.00
PMLPS,5,1427289356.841,586.168,-36.366,-0.42,0.00
PMLPS,5,1427289356.948,615.159,-47.186,-2.45,1.00
PMLPS,5,1427289357.055,631.115,-51.716,1.41,0.99
PMLPS,5,1427289357.164,648.553,-56.281,1.37,0.06
PMLPS,5,1427289357.271,666.761,-60.869,1.35,0.00
PMLPS,5,1427289357.381,688.682,-66.758,-2.45,0.41
PMLPS,5,1427289357.487,706.277,-71.975,1.39,0.55
PMLPS,5,1427289357.597,722.460,-77.791,-2.46,0.17
PMLPS,5,1427289357.713,734.999,-82.937,1.38,0.08
PMLPS,5,1427289357.833,748.329,-90.563,1.36,0.19
PMLPS,5,1427289357.952,757.978,-96.895,1.36,0.59
PMLPS,5,1427289358.065,767.660,-105.076,-2.49,0.41
PMLPS,5,1427289358.182,782.663,-125.644,0.07,0.52
PMLPS,5,1427289358.291,791.728,-143.611,0.07,0.98
PMLPS,5,1427289358.402,799.395,-169.451,0.09,0.94
PMLPS,5,1427289358.516,798.835,-185.264,2.69,0.41
PMLPS,5,1427289358.630,780.772,-208.994,2.65,0.28
PMLPS,5,1427289358.774,699.496,-213.150,2.33,0.00
PMLPS,5,1427289358.888,745.831,-213.968,2.23,0.87
PMLPS,5,1427289359.001,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.111,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.226,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.336,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.455,518.660,-207.607,0.86,0.00
PMLPS,5,1427289359.564,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.673,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.781,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.887,699.496,-213.150,2.33,0.00
PMLPS,5,1427289359.997,699.496,-213.150,2.33,0.00
PMLPS,5,1427289360.105,699.496,-213.150,2.33,0.00
PMLPS,5,1427289360.211,699.496,-213.150,2.33,0.00
PMLPS,5,1427289360.320,472.814,-112.121,1.32,0.00
PMLPS,5,1427289360.429,490.880,-110.126,1.33,0.00
PMLPS,5,1427289360.536,508.312,-108.109,1.32,0.00
PMLPS,5,1427289360.644,526.512,-106.099,1.35,0.75
PMLPS,5,1427289360.760,536.305,-103.904,1.35,0.06
PMLPS,5,1427289360.869,543.292,-101.646,1.36,0.13
PMLPS,5,1427289360.979,547.478,-99.927,2.68,0.52
PMLPS,5,1427289361.088,550.235,-97.576,-2.46,0.58
PMLPS,5,1427289361.195,550.924,-96.987,-1.03,0.90
PMLPS,5,1427289361.305,550.235,-97.576,1.40,0.58
PMLPS,5,1427289361.413,548.949,-101.763,1.39,0.86
PMLPS,5,1427289361.520,548.390,-106.563,0.09,0.92
PMLPS,5,1427289361.628,547.832,-111.359,1.36,0.77
PMLPS,5,1427289361.737,546.567,-116.135,1.37,0.95
PMLPS,5,1427289361.843,543.874,-120.274,-1.05,0.98
PMLPS,5,1427289361.951,541.832,-122.626,-1.04,0.99
PMLPS,5,1427289362.060,539.735,-123.178,1.39,0.89
PMLPS,5,1427289362.167,538.345,-123.745,2.71,0.99
PMLPS,5,1427289362.276,537.621,-123.130,-1.03,0.86
PMLPS,5,1427289362.383,537.583,-121.931,2.71,0.96
PMLPS,5,1427289362.492,540.346,-120.195,1.40,0.97
PMLPS,5,1427289362.599,545.898,-117.321,0.10,0.02
PMLPS,5,1427289362.709,557.773,-112.777,0.11,0.00
PMLPS,5,1427289362.826,569.683,-108.220,0.12,0.19
PMLPS,5,1427289362.936,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.046,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.162,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.271,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.380,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.487,699.496,-213.150,2.34,0.00
PMLPS,5,1427289363.596,699.496,-213.150,2.33,0.00
PMLPS,5,1427289363.705,664.651,-63.895,-1.30,0.00
PMLPS,5,1427289363.813,671.804,-59.114,-1.30,0.00
PMLPS,5,1427289363.919,676.100,-56.119,-1.30,0.67
PMLPS,5,1427289364.027,674.633,-55.481,0.65,0.00
PMLPS,5,1427289364.136,678.168,-50.627,0.52,0.26
PMLPS,5,1427289364.243,684.636,-46.426,-1.80,0.27
PMLPS,5,1427289364.352,684.636,-46.426,-1.81,0.20
PMLPS,5,1427289364.459,684.636,-46.426,-1.81,0.72
PMLPS,5,1427289364.568,684.636,-46.426,-1.81,0.15
PMLPS,5,1427289364.677,684.636,-46.426,-1.81,0.63
PMLPS,5,1427289364.784,684.636,-46.426,-1.81,0.22
PMLPS,5,1427289364.891,684.636,-46.426,-1.81,0.49
PMLPS,5,1427289365.000,684.636,-46.426,-1.82,0.00
PMLPS,5,1427289365.106,684.636,-46.426,-1.82,0.00
PMLPS,5,1427289365.216,684.636,-46.426,-1.83,0.00
PMLPS,5,1427289365.325,686.884,-49.535,1.70,0.00
PMLPS,5,1427289365.433,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289365.539,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289365.648,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289365.757,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289365.864,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289365.972,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.079,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.189,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.297,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.405,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.513,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.621,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.729,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.836,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289366.944,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289367.051,686.884,-49.535,-2.19,0.00
PMLPS,5,1427289367.161,686.884,-49.535,-2.19,0.00
