PMLPS,4,1427289145.382,848.275,-70.763,3.06,0.00
PMLPS,4,1427289145.496,847.525,-70.750,3.09,0.00
PMLPS,4,1427289145.615,847.525,-70.750,3.09,0.00
PMLPS,4,1427289145.735,847.525,-70.750,3.09,0.00
PMLPS,4,1427289145.845,848.275,-70.763,3.06,0.00
PMLPS,4,1427289145.953,848.275,-70.763,3.06,0.00
PMLPS,4,1427289146.062,848.275,-70.763,3.06,0.00
PMLPS,4,1427289146.170,847.525,-70.750,3.10,0.00
PMLPS,4,1427289146.277,847.525,-70.750,3.10,0.00
PMLPS,4,1427289146.383,847.525,-70.750,3.09,0.00
PMLPS,4,1427289146.490,847.525,-70.750,3.10,0.00
PMLPS,4,1427289146.599,847.525,-70.750,3.09,0.00
PMLPS,4,1427289146.706,848.275,-70.763,3.06,0.00
PMLPS,4,1427289146.816,847.525,-70.750,3.09,0.00
PMLPS,4,1427289146.925,847.525,-70.750,3.10,0.00
PMLPS,4,1427289147.033,848.275,-70.763,3.06,0.00
PMLPS,4,1427289147.139,847.525,-70.750,3.09,0.00
PMLPS,4,1427289147.246,847.525,-70.750,3.09,0.00
PMLPS,4,1427289147.356,847.525,-70.750,3.09,0.00
PMLPS,4,1427289147.463,848.275,-70.763,3.06,0.00
PMLPS,4,1427289147.572,847.525,-70.750,3.09,0.00
PMLPS,4,1427289147.680,847.525,-70.750,3.09,0.00
PMLPS,4,1427289147.787,848.275,-70.763,3.06,0.00
PMLPS,4,1427289147.895,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.004,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.111,847.525,-70.750,3.10,0.00
PMLPS,4,1427289148.220,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.328,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.435,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.545,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.653,847.525,-70.750,3.09,0.00
PMLPS,4,1427289148.761,847.525,-70.750,3.10,0.00
PMLPS,4,1427289148.869,847.525,-70.750,3.10,0.00
PMLPS,4,1427289148.977,847.525,-70.750,3.10,0.00
PMLPS,4,1427289149.084,848.275,-70.763,3.06,0.00
PMLPS,4,1427289149.193,847.525,-70.750,3.09,0.00
PMLPS,4,1427289149.301,847.525,-70.750,3.09,0.00
PMLPS,4,1427289149.409,848.275,-70.763,3.06,0.00
PMLPS,4,1427289149.515,847.525,-70.750,3.09,0.00
PMLPS,4,1427289149.623,847.525,-70.750,3.09,0.00
PMLPS,4,1427289149.732,848.275,-70.763,3.06,0.00
PMLPS,4,1427289149.839,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.017,847.525,-70.750,3.10,0.00
PMLPS,4,1427289150.129,848.275,-70.763,3.06,0.00
PMLPS,4,1427289150.239,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.355,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.466,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.580,848.275,-70.763,3.06,0.00
PMLPS,4,1427289150.693,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.810,847.525,-70.750,3.09,0.00
PMLPS,4,1427289150.928,847.525,-70.750,3.09,0.00
PMLPS,4,1427289151.048,848.275,-70.763,3.06,0.00
PMLPS,4,1427289151.160,847.525,-70.750,3.09,0.00
PMLPS,4,1427289151.270,847.525,-70.750,3.09,0.00
PMLPS,4,1427289151.386,848.275,-70.763,3.06,0.00
PMLPS,4,1427289151.496,847.525,-70.750,3.09,0.00
PMLPS,4,1427289151.606,847.525,-70.750,3.09,0.00
PMLPS,4,1427289151.720,848.275,-70.763,3.06,0.00
PMLPS,4,1427289151.833,598.279,-60.327,-1.38,0.00
PMLPS,4,1427289151.950,592.367,-53.533,-1.37,0.27
PMLPS,4,1427289152.068,588.771,-52.865,2.51,0.00
PMLPS,4,1427289152.188,584.207,-43.046,-1.27,1.00
PMLPS,4,1427289152.301,582.588,-36.314,-0.74,0.00
PMLPS,4,1427289152.417,568.113,-30.006,0.66,0.00
PMLPS,4,1427289152.528,563.614,-22.622,0.67,0.00
PMLPS,4,1427289152.635,567.203,-23.281,2.45,0.00
PMLPS,4,1427289152.744,567.149,-21.448,2.44,0.00
PMLPS,4,1427289152.851,573.497,-18.477,2.46,0.00
PMLPS,4,1427289152.960,575.731,-21.562,-2.43,0.00
PMLPS,4,1427289153.068,574.597,-31.928,2.48,0.00
PMLPS,4,1427289153.175,581.036,-32.019,-2.47,0.00
PMLPS,4,1427289153.284,583.286,-35.714,-2.48,0.00
PMLPS,4,1427289153.393,582.690,-39.975,-1.34,0.53
PMLPS,4,1427289153.501,587.719,-40.661,-2.41,0.00
PMLPS,4,1427289153.608,594.268,-44.420,-2.36,0.00
PMLPS,4,1427289153.717,602.337,-51.256,-3.06,0.58
PMLPS,4,1427289153.823,619.020,-57.627,-2.48,0.00
PMLPS,4,1427289153.933,847.525,-70.750,3.09,0.00
PMLPS,4,1427289154.039,847.525,-70.750,3.09,0.00
PMLPS,4,1427289154.147,847.525,-70.750,3.10,0.00
PMLPS,4,1427289154.256,847.525,-70.750,3.09,0.00
PMLPS,4,1427289154.365,847.530,-71.372,3.12,0.00
PMLPS,4,1427289154.473,847.525,-70.750,3.09,0.00
PMLPS,4,1427289154.580,847.530,-71.372,3.12,0.00
PMLPS,4,1427289154.687,848.275,-70.763,3.06,0.00
PMLPS,4,1427289154.797,847.525,-70.750,3.09,0.00
PMLPS,4,1427289154.904,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.012,847.525,-70.750,3.10,0.00
PMLPS,4,1427289155.119,847.530,-71.372,3.12,0.00
PMLPS,4,1427289155.228,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.335,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.452,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.561,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.672,848.275,-70.763,3.06,0.00
PMLPS,4,1427289155.778,848.275,-70.763,3.06,0.00
PMLPS,4,1427289155.887,847.525,-70.750,3.09,0.00
PMLPS,4,1427289155.996,730.306,-65.016,-0.59,0.00
PMLPS,4,1427289156.105,730.949,-59.481,-0.60,0.00
PMLPS,4,1427289156.211,731.582,-53.324,-0.61,0.00
PMLPS,4,1427289156.321,732.216,-47.160,-0.63,0.00
PMLPS,4,1427289156.429,732.810,-38.515,-0.62,0.00
PMLPS,4,1427289156.537,733.436,-31.716,-0.60,0.00
PMLPS,4,1427289156.644,734.052,-24.288,-0.61,0.00
PMLPS,4,1427289156.753,743.514,-16.342,2.49,0.00
PMLPS,4,1427289156.859,738.288,-12.548,0.82,0.00
PMLPS,4,1427289156.968,738.219,-8.196,2.58,0.00
PMLPS,4,1427289157.084,737.363,-0.719,-0.98,0.00
PMLPS,4,1427289157.195,735.896,-1.325,-0.96,0.00
PMLPS,4,1427289157.304,734.499,-6.286,-2.69,0.00
PMLPS,4,1427289157.412,726.513,-13.645,-0.56,0.00
PMLPS,4,1427289157.521,735.466,-20.585,-0.54,0.00
PMLPS,4,1427289157.628,718.752,-32.747,-0.55,0.61
PMLPS,4,1427289157.736,714.534,-43.186,-0.52,1.00
PMLPS,4,1427289157.845,722.039,-53.172,-2.21,0.71
PMLPS,4,1427289157.952,847.525,-70.750,3.09,0.00
PMLPS,4,1427289158.059,847.525,-70.750,3.10,0.00
PMLPS,4,1427289158.168,847.525,-70.750,3.09,0.00
PMLPS,4,1427289158.276,847.525,-70.750,3.10,0.00
PMLPS,4,1427289158.383,847.530,-71.372,3.12,0.00
PMLPS,4,1427289158.490,847.530,-71.372,3.12,0.00
PMLPS,4,1427289158.600,848.275,-70.763,3.06,0.00
PMLPS,4,1427289158.708,847.525,-70.750,3.09,0.00
PMLPS,4,1427289158.817,847.525,-70.750,3.09,0.00
PMLPS,4,1427289158.923,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.032,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.139,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.248,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.357,848.275,-70.763,3.06,0.00
PMLPS,4,1427289159.465,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.572,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.679,847.525,-70.750,3.10,0.00
PMLPS,4,1427289159.788,847.525,-70.750,3.09,0.00
PMLPS,4,1427289159.895,848.275,-70.763,3.06,0.00
PMLPS,4,1427289160.004,847.525,-70.750,3.09,0.00
PMLPS,4,1427289160.111,847.525,-70.750,3.09,0.00
