PMLPS,4,1427288662.571,537.316,-1.532,-0.79,0.42
PMLPS,4,1427288662.842,557.410,-29.855,-0.80,0.32
PMLPS,4,1427288663.116,564.086,-62.784,-0.77,0.31
PMLPS,4,1427288663.388,543.273,-101.044,2.40,0.00
PMLPS,4,1427288663.663,496.292,-144.821,2.39,0.00
PMLPS,4,1427288663.943,428.984,-193.738,2.31,0.00
PMLPS,4,1427288664.217,893.560,100.009,-2.05,0.45
PMLPS,4,1427288664.481,465.803,-203.053,2.38,0.00
PMLPS,4,1427288664.745,253.943,-161.412,0.64,0.22
PMLPS,4,1427288665.008,465.803,-203.053,2.38,0.00
PMLPS,4,1427288665.273,201.207,-50.705,-0.13,0.00
PMLPS,4,1427288665.537,180.977,-22.786,-0.83,0.00
PMLPS,4,1427288665.803,159.173,-1.901,-0.88,0.11
PMLPS,4,1427288666.065,153.478,4.646,-2.29,0.00
PMLPS,4,1427288666.330,153.478,4.646,-2.30,0.00
PMLPS,4,1427288666.592,152.852,4.064,-2.30,0.00
PMLPS,4,1427288666.867,150.939,2.908,-2.26,0.37
PMLPS,4,1427288667.135,144.509,0.039,-2.28,0.48
PMLPS,4,1427288667.409,141.427,-3.453,-2.34,0.25
PMLPS,4,1427288667.677,147.554,-6.468,-2.37,0.86
PMLPS,4,1427288667.952,156.403,-10.695,-2.36,0.00
PMLPS,4,1427288668.224,164.043,-16.674,-2.32,0.00
PMLPS,4,1427288668.490,200.972,-23.654,-0.32,0.00
PMLPS,4,1427288668.763,895.099,98.081,1.98,0.00
PMLPS,4,1427288669.028,893.560,100.009,-2.06,0.00
PMLPS,4,1427288669.291,893.560,100.009,-2.05,0.00
PMLPS,4,1427288669.557,465.803,-203.053,2.38,0.00
PMLPS,4,1427288669.831,486.000,27.702,-1.70,0.00
PMLPS,4,1427288670.098,523.320,57.483,-1.65,0.00
PMLPS,4,1427288670.362,548.913,85.797,2.44,0.00
PMLPS,4,1427288670.629,571.345,106.890,2.43,0.00
PMLPS,4,1427288670.901,587.853,111.866,-2.42,0.00
PMLPS,4,1427288671.165,601.598,113.731,-2.44,0.00
PMLPS,4,1427288671.429,614.145,106.829,-2.41,0.42
PMLPS,4,1427288671.688,618.844,93.681,-2.40,0.00
PMLPS,4,1427288671.956,607.689,75.004,-2.38,0.00
PMLPS,4,1427288672.221,592.136,60.789,-2.38,0.00
PMLPS,4,1427288672.485,572.470,42.353,2.42,0.00
PMLPS,4,1427288672.761,530.647,29.149,-2.28,0.00
PMLPS,4,1427288673.026,480.082,15.555,-2.28,0.00
PMLPS,4,1427288673.289,893.560,100.009,-2.06,0.01
PMLPS,4,1427288673.554,893.560,100.009,-2.05,0.06
PMLPS,4,1427288673.827,893.560,100.009,-2.05,0.18
PMLPS,4,1427288674.103,301.793,-49.409,-1.35,0.15
PMLPS,4,1427288674.368,301.793,-49.409,-1.34,0.12
PMLPS,4,1427288674.635,302.501,-50.013,0.25,0.00
PMLPS,4,1427288674.901,303.798,-48.849,-1.07,0.00
PMLPS,4,1427288675.173,893.560,100.009,-2.06,0.00
PMLPS,4,1427288675.437,893.560,100.009,-2.05,0.00
PMLPS,4,1427288675.696,313.159,51.506,2.66,0.00
PMLPS,4,1427288675.964,313.892,78.710,-2.09,0.07
PMLPS,4,1427288676.231,309.989,102.398,-2.51,0.26
PMLPS,4,1427288676.494,314.363,111.522,-2.51,0.00
PMLPS,4,1427288676.767,317.750,112.738,-2.50,0.00
PMLPS,4,1427288677.033,319.129,112.737,-2.50,0.51
PMLPS,4,1427288677.299,317.868,110.300,-2.50,0.01
PMLPS,4,1427288677.569,314.747,103.606,-2.49,0.00
PMLPS,4,1427288677.838,309.119,92.071,-2.49,0.00
PMLPS,4,1427288678.101,300.615,83.609,-2.51,0.00
PMLPS,4,1427288678.366,288.157,72.775,-0.86,0.48
PMLPS,4,1427288678.630,297.440,64.878,-2.54,0.00
PMLPS,4,1427288678.895,308.634,59.984,-0.82,0.97
PMLPS,4,1427288679.165,315.069,54.511,-2.51,0.99
PMLPS,4,1427288679.433,318.134,47.853,2.34,1.00
PMLPS,4,1427288679.693,313.218,50.299,0.64,0.94
PMLPS,4,1427288679.959,302.350,62.436,2.36,1.00
PMLPS,4,1427288680.225,303.092,75.124,2.36,1.00
PMLPS,4,1427288680.488,331.785,93.223,2.36,0.02
PMLPS,4,1427288680.755,360.722,111.475,2.37,0.98
PMLPS,4,1427288681.025,392.731,129.268,2.34,0.01
PMLPS,4,1427288681.292,429.824,133.000,-2.47,0.82
PMLPS,4,1427288681.558,468.172,110.128,-2.53,0.00
PMLPS,4,1427288681.823,893.560,100.009,-2.05,0.01
PMLPS,4,1427288682.086,523.595,-16.610,0.66,0.84
PMLPS,4,1427288682.348,523.250,-49.385,0.66,0.97
PMLPS,4,1427288682.615,511.506,-57.054,0.60,0.40
PMLPS,4,1427288682.887,495.185,-53.162,-0.82,0.86
PMLPS,4,1427288683.151,480.481,-54.127,-2.54,0.25
PMLPS,4,1427288683.418,465.255,-58.687,0.59,0.00
PMLPS,4,1427288683.692,443.379,-69.705,-2.56,0.34
PMLPS,4,1427288683.958,412.102,-84.051,2.26,0.00
PMLPS,4,1427288684.221,381.769,-98.292,0.58,1.00
PMLPS,4,1427288684.486,375.258,-105.849,-0.86,0.60
PMLPS,4,1427288684.760,388.992,-106.736,0.55,0.54
PMLPS,4,1427288685.024,410.923,-105.428,0.56,0.21
PMLPS,4,1427288685.288,424.909,-93.237,-0.84,0.30
PMLPS,4,1427288685.553,465.803,-203.053,2.38,0.00
PMLPS,4,1427288685.827,426.483,-29.214,-2.50,0.00
PMLPS,4,1427288686.092,424.411,-12.314,0.65,0.14
PMLPS,4,1427288686.357,420.293,3.440,0.61,0.00
PMLPS,4,1427288686.623,416.316,15.585,-1.05,0.00
PMLPS,4,1427288686.896,416.316,15.585,-2.78,0.00
PMLPS,4,1427288687.162,416.316,15.585,-2.78,0.00
PMLPS,4,1427288687.424,416.316,15.585,-2.77,0.00
PMLPS,4,1427288687.687,416.316,15.585,-2.78,0.00
PMLPS,4,1427288687.957,416.316,15.585,-2.77,0.00
PMLPS,4,1427288688.227,416.316,15.585,-2.77,0.00
PMLPS,4,1427288688.490,416.316,15.585,-1.06,0.00
PMLPS,4,1427288688.759,416.316,15.585,-1.07,0.00
PMLPS,4,1427288689.022,416.316,15.585,-2.77,0.00
